Date,Document Number,Name,Item,Brand,Category,Quantity,Item Rate,Amount (Tax),Amount (Shipping),Amount (Transaction Total),Amount (Discount),Amount,Shipping State/Province
11/01/2024,SO1813,Lakeside Provisions,Spring Water 24pk,Crestline,Beverages,61,15.77,54.54,32.66,996.26,0.0,909.06,MD
11/01/2024,SO1814,Maple Grocers,Trail Mix,Aurora,Snacks,18,40.95,41.79,11.64,749.99,0.0,696.56,PA
11/01/2024,SO1815,Cedar Mart,Cola 12pk,Crestline,Household,13,36.11,26.62,33.25,503.48,0.0,443.61,DE
11/01/2024,SO1816,Oakwood Retail,Dish Soap,Aurora,Snacks,86,30.33,147.9,43.71,2656.53,0.0,2464.92,NJ
11/01/2024,SO1817,Lakeside Provisions,Hand Lotion,Vanta,Household,95,26.54,142.96,5.55,2531.14,0.0,2382.63,MD
11/01/2024,SO1818,Cedar Mart,Hand Lotion,Vanta,Snacks,50,22.34,63.33,43.23,1162.12,0.0,1055.56,NJ
11/01/2024,SO1819,Maple Grocers,Trail Mix,Northwind,Beverages,76,8.41,36.24,20.64,660.89,0.0,604.01,CT
11/01/2024,SO1820,Willow Distributors,Hand Lotion,Vanta,Snacks,82,23.12,107.49,0.9,1899.96,0.0,1791.57,MA
11/01/2024,SO1821,Oakwood Retail,Cola 12pk,Vanta,Beverages,44,34.08,85.02,45.9,1547.97,0.0,1417.05,MD
11/01/2024,SO1822,Cedar Mart,Hand Lotion,Northwind,Beverages,91,8.35,43.08,35.38,796.52,0.0,718.06,CT
11/01/2024,SO1823,Maple Grocers,Spring Water 24pk,Vanta,Household,114,41.25,266.63,37.7,4748.19,0.0,4443.86,DE
11/01/2024,SO1824,Maple Grocers,Cola 12pk,Crestline,Snacks,77,38.26,167.04,49.09,3000.12,0.0,2783.99,DE
11/01/2024,SO1825,Birch & Co,Cola 12pk,Crestline,Beverages,82,33.52,155.85,15.24,2768.55,0.0,2597.46,CT
11/01/2024,SO1826,Cedar Mart,Dish Soap,Northwind,Personal Care,23,39.66,51.72,5.63,919.36,0.0,862.01,NY
11/01/2024,SO1827,Maple Grocers,Trail Mix,Aurora,Personal Care,42,8.05,19.17,3.42,342.09,0.0,319.5,MD
11/01/2024,SO1828,Cedar Mart,Volume Discount,Northwind,Beverages,1,-28.3,0.0,0.0,0.0,122.09,-71.09,MD
12/01/2024,SO1829,Oakwood Retail,Trail Mix,Vanta,Household,103,12.51,83.5,36.51,1511.62,0.0,1391.61,PA
12/01/2024,SO1830,Birch & Co,Trail Mix,Aurora,Personal Care,45,5.02,14.64,45.14,303.75,0.0,243.97,CT
12/01/2024,SO1831,Riverside Market,Hand Lotion,Northwind,Personal Care,12,39.84,30.98,16.52,563.83,0.0,516.33,MD
12/01/2024,SO1832,Riverside Market,Hand Lotion,Vanta,Personal Care,90,40.48,236.08,9.27,4180.01,0.0,3934.66,PA
12/01/2024,SO1833,Cedar Mart,Spring Water 24pk,Aurora,Beverages,59,25.32,96.8,41.91,1752.1,0.0,1613.39,CT
12/01/2024,SO1834,Maple Grocers,Cola 12pk,Vanta,Beverages,52,4.46,15.03,29.14,294.64,0.0,250.47,MD
12/01/2024,SO1835,Willow Distributors,Cola 12pk,Aurora,Household,68,36.14,159.25,28.67,2842.04,0.0,2654.12,MA
12/01/2024,SO1836,Cedar Mart,Dish Soap,Northwind,Household,25,5.67,9.19,41.57,203.85,0.0,153.09,MD
12/01/2024,SO1837,Harbor Wholesale,Hand Lotion,Aurora,Household,71,23.51,108.16,36.88,1947.79,0.0,1802.75,MA
12/01/2024,SO1838,Oakwood Retail,Hand Lotion,Vanta,Beverages,77,41.2,205.57,33.46,3665.22,0.0,3426.19,NJ
12/01/2024,SO1839,Maple Grocers,Dish Soap,Northwind,Household,85,5.72,31.51,47.79,604.4,0.0,525.1,MD
12/01/2024,SO1840,Birch & Co,Cola 12pk,Crestline,Household,12,24.73,19.23,21.52,361.25,0.0,320.5,DE
12/01/2024,SO1841,Maple Grocers,Trail Mix,Aurora,Personal Care,80,41.25,213.84,23.22,3801.06,0.0,3564.0,NY
12/01/2024,SO1842,Riverside Market,Dish Soap,Vanta,Snacks,19,28.28,34.82,44.63,659.76,0.0,580.31,NY
12/01/2024,SO1843,Lakeside Provisions,Trail Mix,Aurora,Personal Care,97,10.16,63.86,47.41,1175.63,0.0,1064.36,MD
12/01/2024,SO1844,Oakwood Retail,Spring Water 24pk,Northwind,Personal Care,42,27.85,75.8,35.13,1374.21,0.0,1263.28,NJ
12/01/2024,SO1845,Cedar Mart,Hand Lotion,Aurora,Snacks,8,31.41,16.28,6.58,294.24,0.0,271.38,CT
12/01/2024,SO1846,Birch & Co,Spring Water 24pk,Aurora,Personal Care,8,19.15,9.93,24.38,199.77,0.0,165.46,MD
12/01/2024,SO1847,Birch & Co,Trail Mix,Vanta,Snacks,90,14.03,81.82,13.58,1459.12,0.0,1363.72,DE
12/01/2024,SO1848,Riverside Market,Hand Lotion,Northwind,Household,95,34.23,210.72,25.31,3748.03,0.0,3512.0,MA
12/01/2024,SO1849,Lakeside Provisions,Cola 12pk,Vanta,Snacks,91,20.09,118.47,44.57,2137.49,0.0,1974.45,PA
12/01/2024,SO1850,Oakwood Retail,Dish Soap,Vanta,Personal Care,86,18.2,101.43,23.62,1815.47,0.0,1690.42,MD
12/01/2024,SO1851,Summit Foods,Volume Discount,Northwind,Personal Care,1,-45.2,0.0,0.0,0.0,69.83,-194.88,MA
12/01/2024,SO1852,Birch & Co,Lost,Crestline,Snacks,1,29.15,0.0,0.0,0.0,0.0,402.31,CT
01/01/2025,SO1853,Willow Distributors,Dish Soap,Northwind,Household,60,27.82,126.19,26.85,2256.23,0.0,2103.19,DE
01/01/2025,SO1854,Summit Foods,Cola 12pk,Northwind,Household,53,3.32,13.3,10.95,245.96,0.0,221.71,DE
01/01/2025,SO1855,Oakwood Retail,Cola 12pk,Aurora,Personal Care,47,38.44,136.59,14.25,2427.26,0.0,2276.42,MA
01/01/2025,SO1856,Birch & Co,Dish Soap,Vanta,Personal Care,43,36.71,119.34,28.6,2136.89,0.0,1988.95,MD
01/01/2025,SO1857,Birch & Co,Spring Water 24pk,Aurora,Beverages,66,19.67,98.15,2.22,1736.13,0.0,1635.76,CT
01/01/2025,SO1858,Maple Grocers,Spring Water 24pk,Northwind,Snacks,109,19.67,162.09,4.35,2867.92,0.0,2701.48,PA
01/01/2025,SO1859,Pine Street Deli,Dish Soap,Northwind,Snacks,45,37.36,127.1,26.58,2271.99,0.0,2118.31,MD
01/01/2025,SO1860,Pine Street Deli,Trail Mix,Aurora,Beverages,63,24.31,115.78,43.71,2089.22,0.0,1929.73,PA
01/01/2025,SO1861,Riverside Market,Cola 12pk,Vanta,Snacks,17,31.37,40.32,2.24,714.51,0.0,671.95,DE
01/01/2025,SO1862,Harbor Wholesale,Cola 12pk,Vanta,Household,15,8.52,9.66,13.74,184.43,0.0,161.03,DE
01/01/2025,SO1863,Lakeside Provisions,Hand Lotion,Aurora,Personal Care,5,19.37,7.32,36.49,165.84,0.0,122.03,MD
01/01/2025,SO1864,Birch & Co,Spring Water 24pk,Crestline,Beverages,76,41.12,236.26,35.7,4209.61,0.0,3937.65,DE
01/01/2025,SO1865,Harbor Wholesale,Cola 12pk,Crestline,Personal Care,16,31.33,37.9,14.84,684.35,0.0,631.61,MD
01/01/2025,SO1866,Oakwood Retail,Cola 12pk,Northwind,Snacks,94,43.11,306.36,41.06,5453.37,0.0,5105.95,MD
01/01/2025,SO1867,Pine Street Deli,Hand Lotion,Northwind,Snacks,12,39.24,35.6,0.11,629.02,0.0,593.31,DE
01/01/2025,SO1868,Summit Foods,Trail Mix,Aurora,Beverages,34,13.82,35.52,2.98,630.55,0.0,592.05,CT
01/01/2025,SO1869,Lakeside Provisions,Dish Soap,Aurora,Household,51,39.61,152.72,12.83,2710.89,0.0,2545.34,NY
01/01/2025,SO1870,Willow Distributors,Dish Soap,Northwind,Beverages,72,19.12,104.07,22.81,1861.45,0.0,1734.57,PA
01/01/2025,SO1871,Summit Foods,Spring Water 24pk,Vanta,Snacks,86,6.88,44.73,29.82,820.07,0.0,745.52,PA
01/01/2025,SO1872,Willow Distributors,Dish Soap,Aurora,Personal Care,44,34.55,114.93,3.55,2033.93,0.0,1915.45,MD
01/01/2025,SO1873,Riverside Market,Dish Soap,Crestline,Snacks,119,17.9,161.04,47.09,2892.06,0.0,2683.93,NY
02/01/2025,SO1874,Birch & Co,Trail Mix,Aurora,Personal Care,55,27.93,125.58,0.51,2219.07,0.0,2092.98,MA
02/01/2025,SO1875,Riverside Market,Dish Soap,Vanta,Snacks,86,8.83,62.08,5.79,1102.52,0.0,1034.65,NY
02/01/2025,SO1876,Oakwood Retail,Dish Soap,Crestline,Household,43,39.7,139.55,36.2,2501.65,0.0,2325.9,NY
02/01/2025,SO1877,Birch & Co,Spring Water 24pk,Vanta,Beverages,31,34.12,86.47,26.5,1554.1,0.0,1441.13,DE
02/01/2025,SO1878,Cedar Mart,Trail Mix,Crestline,Snacks,7,25.43,14.55,7.11,264.2,0.0,242.54,NJ
02/01/2025,SO1879,Lakeside Provisions,Spring Water 24pk,Crestline,Personal Care,85,32.19,223.68,26.62,3978.27,0.0,3727.97,PA
02/01/2025,SO1880,Maple Grocers,Cola 12pk,Crestline,Household,111,23.41,212.43,28.86,3781.73,0.0,3540.44,MA
02/01/2025,SO1881,Cedar Mart,Spring Water 24pk,Vanta,Household,94,41.23,316.83,40.4,5637.71,0.0,5280.48,DE
02/01/2025,SO1882,Oakwood Retail,Cola 12pk,Northwind,Beverages,99,22.6,182.91,40.84,3272.18,0.0,3048.43,NJ
02/01/2025,SO1883,Birch & Co,Cola 12pk,Northwind,Beverages,42,38.52,132.26,34.62,2371.17,0.0,2204.29,DE
02/01/2025,SO1884,Harbor Wholesale,Trail Mix,Aurora,Personal Care,22,19.96,35.9,3.88,638.08,0.0,598.3,MD
02/01/2025,SO1885,Harbor Wholesale,Cola 12pk,Aurora,Personal Care,77,15.87,99.9,39.45,1804.3,0.0,1664.95,DE
02/01/2025,SO1886,Summit Foods,Spring Water 24pk,Aurora,Personal Care,64,12.5,65.4,19.21,1174.6,0.0,1089.99,DE
02/01/2025,SO1887,Maple Grocers,Spring Water 24pk,Crestline,Beverages,71,39.02,226.48,45.83,4046.97,0.0,3774.66,NJ
02/01/2025,SO1888,Pine Street Deli,Cola 12pk,Northwind,Beverages,67,7.15,39.16,44.48,736.34,0.0,652.7,MA
02/01/2025,SO1889,Pine Street Deli,Hand Lotion,Northwind,Personal Care,36,18.59,54.71,30.05,996.59,0.0,911.83,CT
02/01/2025,SO1890,Lakeside Provisions,Dish Soap,Vanta,Beverages,104,19.5,165.79,26.29,2955.2,0.0,2763.12,CT
02/01/2025,SO1891,Birch & Co,Spring Water 24pk,Aurora,Beverages,38,10.01,31.1,21.53,570.89,0.0,518.26,MD
02/01/2025,SO1892,Riverside Market,Dish Soap,Aurora,Beverages,72,4.88,28.72,38.1,545.54,0.0,478.72,PA
02/01/2025,SO1893,Pine Street Deli,Damaged,Crestline,Personal Care,2,29.75,0.0,0.0,0.0,0.0,305.45,MD
03/01/2025,SO1894,Maple Grocers,Hand Lotion,Vanta,Snacks,15,16.07,20.25,33.86,391.58,0.0,337.47,MA
03/01/2025,SO1895,Summit Foods,Hand Lotion,Northwind,Household,73,25.31,155.2,42.09,2783.97,0.0,2586.68,DE
03/01/2025,SO1896,Pine Street Deli,Dish Soap,Northwind,Beverages,60,44.5,224.28,22.7,3984.98,0.0,3738.0,MA
03/01/2025,SO1897,Riverside Market,Spring Water 24pk,Northwind,Beverages,8,10.03,6.74,48.6,167.68,0.0,112.34,MA
03/01/2025,SO1898,Birch & Co,Cola 12pk,Vanta,Beverages,34,4.16,11.88,25.27,235.17,0.0,198.02,PA
03/01/2025,SO1899,Oakwood Retail,Trail Mix,Northwind,Personal Care,79,8.7,57.73,4.97,1024.92,0.0,962.22,DE
03/01/2025,SO1900,Summit Foods,Trail Mix,Northwind,Snacks,50,4.3,18.06,19.4,338.46,0.0,301.0,MA
03/01/2025,SO1901,Harbor Wholesale,Spring Water 24pk,Crestline,Snacks,110,19.61,181.2,15.66,3216.8,0.0,3019.94,DE
03/01/2025,SO1902,Birch & Co,Hand Lotion,Aurora,Beverages,19,23.49,37.49,6.5,668.82,0.0,624.83,PA
03/01/2025,SO1903,Pine Street Deli,Spring Water 24pk,Aurora,Snacks,41,43.15,148.61,15.7,2641.12,0.0,2476.81,DE
03/01/2025,SO1904,Oakwood Retail,Dish Soap,Vanta,Snacks,91,21.65,165.49,49.74,2973.44,0.0,2758.21,DE
03/01/2025,SO1905,Riverside Market,Dish Soap,Northwind,Beverages,77,44.33,286.73,14.42,5079.92,0.0,4778.77,NY
03/01/2025,SO1906,Cedar Mart,Hand Lotion,Crestline,Household,51,9.37,40.14,1.55,710.71,0.0,669.02,MA
03/01/2025,SO1907,Willow Distributors,Trail Mix,Crestline,Household,100,17.3,145.32,27.07,2594.39,0.0,2422.0,MD
03/01/2025,SO1908,Lakeside Provisions,Trail Mix,Crestline,Beverages,41,23.07,79.45,26.61,1430.28,0.0,1324.22,PA
03/01/2025,SO1909,Harbor Wholesale,Hand Lotion,Northwind,Household,113,35.0,332.22,41.68,5910.9,0.0,5537.0,MD
03/01/2025,SO1910,Summit Foods,Dish Soap,Crestline,Personal Care,55,17.96,82.98,41.34,1507.24,0.0,1382.92,CT
03/01/2025,SO1911,Oakwood Retail,Dish Soap,Vanta,Personal Care,113,11.17,106.03,2.88,1876.0,0.0,1767.09,MA
03/01/2025,SO1912,Summit Foods,Cola 12pk,Aurora,Beverages,50,31.45,132.09,11.75,2345.34,0.0,2201.5,MD
03/01/2025,SO1913,Summit Foods,Cola 12pk,Crestline,Snacks,15,26.42,33.29,17.36,605.47,0.0,554.82,PA
03/01/2025,SO1914,Riverside Market,Spring Water 24pk,Aurora,Beverages,96,27.49,221.68,49.99,3966.33,0.0,3694.66,MD
03/01/2025,SO1915,Willow Distributors,Trail Mix,Vanta,Beverages,17,29.3,41.84,24.44,763.62,0.0,697.34,MA
03/01/2025,SO1916,Birch & Co,Cola 12pk,Crestline,Personal Care,55,35.86,165.67,36.73,2963.62,0.0,2761.22,DE
03/01/2025,SO1917,Oakwood Retail,Hand Lotion,Northwind,Snacks,86,29.18,210.8,28.47,3752.54,0.0,3513.27,MD
03/01/2025,SO1918,Summit Foods,Hand Lotion,Crestline,Beverages,23,11.46,22.14,19.76,410.91,0.0,369.01,CT
03/01/2025,SO1919,Birch & Co,Spring Water 24pk,Crestline,Snacks,32,38.81,104.32,35.54,1878.55,0.0,1738.69,MD
03/01/2025,SO1920,Birch & Co,Trail Mix,Northwind,Personal Care,23,8.56,16.54,29.65,321.82,0.0,275.63,NY
03/01/2025,SO1921,Willow Distributors,Cola 12pk,Northwind,Snacks,102,33.33,285.57,26.67,5071.76,0.0,4759.52,DE
03/01/2025,SO1922,Cedar Mart,Lost,Aurora,Snacks,7,8.24,0.0,0.0,0.0,0.0,645.66,
04/01/2025,SO1923,Riverside Market,Dish Soap,Northwind,Household,45,39.84,146.56,47.2,2636.43,0.0,2442.67,NY
04/01/2025,SO1924,Harbor Wholesale,Cola 12pk,Aurora,Household,21,42.86,73.58,25.65,1325.55,0.0,1226.32,CT
04/01/2025,SO1925,Cedar Mart,Spring Water 24pk,Vanta,Beverages,112,23.3,213.33,43.18,3812.06,0.0,3555.55,DE
04/01/2025,SO1926,Riverside Market,Cola 12pk,Crestline,Household,59,18.76,90.48,14.29,1612.83,0.0,1508.06,MD
04/01/2025,SO1927,Willow Distributors,Cola 12pk,Crestline,Snacks,37,26.63,80.55,22.06,1445.08,0.0,1342.47,CT
04/01/2025,SO1928,Oakwood Retail,Cola 12pk,Vanta,Beverages,31,24.47,62.01,24.62,1120.17,0.0,1033.54,MA
04/01/2025,SO1929,Lakeside Provisions,Trail Mix,Crestline,Personal Care,118,33.48,322.96,44.72,5750.38,0.0,5382.7,PA
04/01/2025,SO1930,Cedar Mart,Hand Lotion,Crestline,Beverages,95,20.12,156.26,41.38,2801.9,0.0,2604.26,MA
04/01/2025,SO1931,Cedar Mart,Trail Mix,Northwind,Snacks,115,27.09,254.68,47.8,4547.1,0.0,4244.62,NJ
04/01/2025,SO1932,Harbor Wholesale,Trail Mix,Crestline,Snacks,52,44.84,190.61,2.97,3370.46,0.0,3176.88,NY
04/01/2025,SO1933,Willow Distributors,Spring Water 24pk,Crestline,Snacks,49,21.44,85.88,42.35,1559.6,0.0,1431.37,CT
04/01/2025,SO1934,Riverside Market,Hand Lotion,Crestline,Personal Care,100,13.1,107.09,15.59,1907.54,0.0,1784.86,CT
04/01/2025,SO1935,Willow Distributors,Trail Mix,Northwind,Personal Care,71,21.83,126.71,25.52,2263.99,0.0,2111.76,NJ
04/01/2025,SO1936,Maple Grocers,Trail Mix,Northwind,Snacks,114,12.27,114.35,36.7,2056.87,0.0,1905.82,NY
04/01/2025,SO1937,Willow Distributors,Trail Mix,Aurora,Beverages,118,23.03,222.16,34.39,3959.16,0.0,3702.61,NY
04/01/2025,SO1938,Summit Foods,Cola 12pk,Crestline,Personal Care,47,39.63,152.27,26.36,2716.41,0.0,2537.78,MA
04/01/2025,SO1939,Pine Street Deli,Spring Water 24pk,Aurora,Snacks,68,15.57,86.55,17.94,1547.04,0.0,1442.55,CT
04/01/2025,SO1940,Cedar Mart,Trail Mix,Vanta,Snacks,70,17.0,97.28,36.65,1755.29,0.0,1621.36,MD
04/01/2025,SO1941,Willow Distributors,Trail Mix,Vanta,Snacks,34,43.21,120.1,0.44,2122.22,0.0,2001.68,MA
04/01/2025,SO1942,Summit Foods,Dish Soap,Crestline,Personal Care,23,11.43,21.49,49.73,429.4,0.0,358.18,MA
04/01/2025,SO1943,Harbor Wholesale,Hand Lotion,Aurora,Personal Care,108,15.37,135.7,0.72,2398.09,0.0,2261.67,NY
05/01/2025,SO1944,Maple Grocers,Trail Mix,Aurora,Personal Care,19,9.0,12.93,37.67,266.06,0.0,215.46,MD
05/01/2025,SO1945,Willow Distributors,Spring Water 24pk,Northwind,Snacks,9,37.52,25.53,40.46,491.47,0.0,425.48,CT
05/01/2025,SO1946,Birch & Co,Cola 12pk,Aurora,Beverages,5,38.53,14.56,30.68,287.98,0.0,242.74,NJ
05/01/2025,SO1947,Summit Foods,Cola 12pk,Vanta,Beverages,108,19.76,161.34,36.16,2886.44,0.0,2688.94,MD
05/01/2025,SO1948,Birch & Co,Hand Lotion,Vanta,Household,82,20.12,124.73,20.36,2223.89,0.0,2078.8,MD
05/01/2025,SO1949,Birch & Co,Hand Lotion,Aurora,Snacks,106,15.86,127.1,27.46,2272.82,0.0,2118.26,MD
05/01/2025,SO1950,Lakeside Provisions,Dish Soap,Vanta,Beverages,18,36.95,50.28,47.38,935.69,0.0,838.03,CT
05/01/2025,SO1951,Pine Street Deli,Hand Lotion,Northwind,Snacks,38,3.26,9.37,5.05,170.51,0.0,156.09,MD
05/01/2025,SO1952,Pine Street Deli,Cola 12pk,Aurora,Personal Care,106,15.58,124.85,3.84,2209.55,0.0,2080.86,PA
05/01/2025,SO1953,Maple Grocers,Spring Water 24pk,Northwind,Beverages,38,36.37,104.48,35.35,1881.23,0.0,1741.4,MA
05/01/2025,SO1954,Lakeside Provisions,Trail Mix,Aurora,Household,64,9.1,44.03,35.51,813.36,0.0,733.82,CT
05/01/2025,SO1955,Riverside Market,Trail Mix,Crestline,Personal Care,60,15.4,69.85,11.62,1245.71,0.0,1164.24,DE
05/01/2025,SO1956,Pine Street Deli,Cola 12pk,Crestline,Personal Care,43,19.85,64.53,14.63,1154.63,0.0,1075.47,MA
05/01/2025,SO1957,Willow Distributors,Dish Soap,Crestline,Personal Care,59,41.06,183.14,16.07,3251.61,0.0,3052.4,MD
05/01/2025,SO1958,Lakeside Provisions,Cola 12pk,Northwind,Personal Care,57,38.37,165.34,27.45,2948.52,0.0,2755.73,NY
05/01/2025,SO1959,Birch & Co,Cola 12pk,Crestline,Personal Care,34,44.12,113.41,30.17,2033.68,0.0,1890.1,PA
05/01/2025,SO1960,Willow Distributors,Dish Soap,Crestline,Personal Care,57,20.48,88.25,37.98,1597.1,0.0,1470.87,DE
05/01/2025,SO1961,Riverside Market,Trail Mix,Northwind,Personal Care,35,40.32,106.69,25.15,1909.95,0.0,1778.11,MD
05/01/2025,SO1962,Summit Foods,Volume Discount,Aurora,Snacks,1,-125.46,0.0,0.0,0.0,132.46,-32.92,MA
06/01/2025,SO1963,Oakwood Retail,Cola 12pk,Vanta,Beverages,32,12.86,27.65,15.16,503.71,0.0,460.9,NY
06/01/2025,SO1964,Maple Grocers,Spring Water 24pk,Vanta,Snacks,83,26.21,146.19,26.01,2608.68,0.0,2436.48,CT
06/01/2025,SO1965,Riverside Market,Spring Water 24pk,Vanta,Household,81,41.51,225.95,36.03,4027.77,0.0,3765.79,NY
06/01/2025,SO1966,Riverside Market,Cola 12pk,Crestline,Beverages,16,23.86,25.65,14.21,467.43,0.0,427.57,DE
06/01/2025,SO1967,Lakeside Provisions,Cola 12pk,Vanta,Household,86,37.6,217.3,36.09,3875.02,0.0,3621.63,DE
06/01/2025,SO1968,Summit Foods,Hand Lotion,Aurora,Personal Care,109,34.44,252.27,15.88,4472.59,0.0,4204.44,NJ
06/01/2025,SO1969,Birch & Co,Dish Soap,Northwind,Snacks,99,10.94,72.78,39.15,1324.96,0.0,1213.03,NJ
06/01/2025,SO1970,Willow Distributors,Trail Mix,Northwind,Beverages,22,14.6,21.58,35.35,416.67,0.0,359.74,PA
06/01/2025,SO1971,Maple Grocers,Trail Mix,Northwind,Beverages,91,27.5,168.17,23.35,2994.32,0.0,2802.8,PA
06/01/2025,SO1972,Oakwood Retail,Hand Lotion,Vanta,Personal Care,10,13.37,8.98,37.05,195.77,0.0,149.74,MA
06/01/2025,SO1973,Birch & Co,Spring Water 24pk,Northwind,Beverages,33,42.1,93.36,41.34,1690.72,0.0,1556.02,NJ
06/01/2025,SO1974,Birch & Co,Cola 12pk,Crestline,Household,111,14.36,107.11,42.14,1934.49,0.0,1785.24,PA
06/01/2025,SO1975,Harbor Wholesale,Cola 12pk,Crestline,Snacks,48,27.02,87.16,45.36,1585.12,0.0,1452.6,CT
06/01/2025,SO1976,Willow Distributors,Spring Water 24pk,Vanta,Household,55,21.22,78.43,45.5,1431.08,0.0,1307.15,NY
06/01/2025,SO1977,Birch & Co,Spring Water 24pk,Vanta,Beverages,116,42.33,329.97,33.76,5863.24,0.0,5499.51,MA
06/01/2025,SO1978,Oakwood Retail,Spring Water 24pk,Crestline,Household,21,31.85,44.95,24.69,818.75,0.0,749.11,MA
06/01/2025,SO1979,Cedar Mart,Hand Lotion,Crestline,Personal Care,37,42.07,104.6,42.21,1890.19,0.0,1743.38,MD
06/01/2025,SO1980,Oakwood Retail,Hand Lotion,Northwind,Personal Care,59,3.18,12.61,8.35,231.09,0.0,210.13,MA
06/01/2025,SO1981,Cedar Mart,Spring Water 24pk,Aurora,Household,25,39.77,66.81,9.14,1189.51,0.0,1113.56,NJ
06/01/2025,SO1982,Lakeside Provisions,Volume Discount,Northwind,Snacks,1,-43.33,0.0,0.0,0.0,141.7,-189.92,MD
06/01/2025,SO1983,Oakwood Retail,Lost,Crestline,Beverages,4,35.84,0.0,0.0,0.0,0.0,533.11,MA
07/01/2025,SO1984,Pine Street Deli,Spring Water 24pk,Northwind,Personal Care,21,18.12,22.37,47.84,443.12,0.0,372.91,DE
07/01/2025,SO1985,Riverside Market,Cola 12pk,Crestline,Snacks,32,39.36,74.06,23.8,1332.19,0.0,1234.33,CT
07/01/2025,SO1986,Oakwood Retail,Trail Mix,Crestline,Household,116,11.77,80.28,18.44,1436.73,0.0,1338.01,NY
07/01/2025,SO1987,Cedar Mart,Trail Mix,Northwind,Snacks,112,3.12,20.55,42.95,405.95,0.0,342.45,DE
07/01/2025,SO1988,Pine Street Deli,Trail Mix,Northwind,Snacks,17,20.49,20.48,41.11,402.95,0.0,341.36,NY
07/01/2025,SO1989,Willow Distributors,Dish Soap,Northwind,Snacks,35,33.23,68.39,18.56,1226.74,0.0,1139.79,MD
07/01/2025,SO1990,Riverside Market,Spring Water 24pk,Aurora,Personal Care,42,22.84,56.41,44.01,1040.51,0.0,940.09,MA
07/01/2025,SO1991,Birch & Co,Spring Water 24pk,Aurora,Personal Care,101,36.44,216.41,37.7,3860.94,0.0,3606.83,PA
07/01/2025,SO1992,Cedar Mart,Cola 12pk,Crestline,Household,113,15.4,102.32,6.83,1814.55,0.0,1705.4,CT
07/01/2025,SO1993,Birch & Co,Dish Soap,Northwind,Personal Care,11,8.28,5.36,36.85,131.47,0.0,89.26,NY
07/01/2025,SO1994,Maple Grocers,Cola 12pk,Northwind,Personal Care,74,30.08,130.88,19.76,2332.04,0.0,2181.4,CT
07/01/2025,SO1995,Birch & Co,Dish Soap,Aurora,Personal Care,108,22.66,143.9,28.96,2571.19,0.0,2398.33,MD
07/01/2025,SO1996,Cedar Mart,Spring Water 24pk,Northwind,Personal Care,25,15.07,22.15,18.39,409.76,0.0,369.22,PA
07/01/2025,SO1997,Maple Grocers,Trail Mix,Aurora,Personal Care,61,37.58,134.79,39.1,2420.42,0.0,2246.53,MA
07/01/2025,SO1998,Oakwood Retail,Dish Soap,Aurora,Household,57,14.24,47.73,41.77,884.95,0.0,795.45,NY
07/01/2025,SO1999,Harbor Wholesale,Dish Soap,Crestline,Personal Care,50,13.16,38.69,45.55,729.08,0.0,644.84,MA
07/01/2025,SO2000,Oakwood Retail,Trail Mix,Crestline,Personal Care,6,3.81,1.34,6.22,29.96,0.0,22.4,CT
07/01/2025,SO2001,Lakeside Provisions,Dish Soap,Northwind,Household,14,4.32,3.56,36.81,99.64,0.0,59.27,MD
07/01/2025,SO2002,Pine Street Deli,Hand Lotion,Vanta,Snacks,106,25.3,157.69,29.76,2815.61,0.0,2628.16,MA
07/01/2025,SO2003,Willow Distributors,Trail Mix,Northwind,Beverages,28,33.44,55.06,43.88,1016.53,0.0,917.59,DE
07/01/2025,SO2004,Harbor Wholesale,Cola 12pk,Crestline,Personal Care,64,19.7,74.13,38.12,1347.83,0.0,1235.58,MD
07/01/2025,SO2005,Harbor Wholesale,Trail Mix,Vanta,Snacks,32,14.22,26.76,10.99,483.69,0.0,445.94,CT
07/01/2025,SO2006,Summit Foods,Hand Lotion,Aurora,Personal Care,96,43.99,248.31,6.28,4393.17,0.0,4138.58,NY
07/01/2025,SO2007,Cedar Mart,Dish Soap,Crestline,Household,57,6.21,20.81,19.13,386.83,0.0,346.89,MA
07/01/2025,SO2008,Lakeside Provisions,Spring Water 24pk,Aurora,Snacks,109,8.05,51.59,13.28,924.77,0.0,859.9,NJ
07/01/2025,SO2009,Pine Street Deli,Hand Lotion,Northwind,Beverages,100,16.95,99.67,17.09,1777.86,0.0,1661.1,CT
07/01/2025,SO2010,Pine Street Deli,Dish Soap,Crestline,Household,59,24.75,85.86,17.4,1534.3,0.0,1431.04,MA
07/01/2025,SO2011,Birch & Co,Volume Discount,Crestline,Household,1,-20.24,0.0,0.0,0.0,73.96,-136.36,NJ
08/01/2025,SO2012,Riverside Market,Dish Soap,Vanta,Snacks,77,25.97,105.28,41.49,1901.52,0.0,1754.75,MA
08/01/2025,SO2013,Pine Street Deli,Dish Soap,Northwind,Household,91,35.78,171.43,22.9,3051.49,0.0,2857.16,DE
08/01/2025,SO2014,Cedar Mart,Spring Water 24pk,Vanta,Personal Care,90,9.4,44.54,44.97,831.89,0.0,742.38,MA
08/01/2025,SO2015,Cedar Mart,Trail Mix,Crestline,Snacks,33,12.59,21.87,12.33,398.78,0.0,364.58,DE
